Date,Open,High,Low,Close,Volume,MA5,MA20,MACD,MACD_Signal,MACD_Hist,RSI,Upper,Middle,Lower,Volume_MA5,CRSI,Kalman_Price,Kalman_Trend,FFT_21,FFT_63
2020-01-02,71.4765996590847,72.52858156247073,71.22325926076245,72.46826171875,135480400.0,,,,,,,,,,,,72.46826171875,0.0,72.46826171875,72.46826171875
2020-01-03,71.69616734789946,72.52375386627762,71.53933722124737,71.76372528076172,146322800.0,,,,,,,,,,,,71.8490750857398,-0.4964222521716458,71.76372528076172,71.76372528076172
2020-01-06,70.88545699351877,72.3741463481867,70.63452442658405,72.33554077148438,118387200.0,,,,,,,,,,,,72.12372077335932,-0.06288209407513612,72.33554077148438,72.33554077148438
2020-01-07,72.34521202863968,72.60096759515153,71.7757961977681,71.995361328125,108872000.0,,,,,,,,,,,,72.01572115912082,-0.08284340806443054,71.995361328125,71.995361328125
2020-01-08,71.6985739444987,73.45508735263148,71.6985739444987,73.15348815917969,132079200.0,72.34327545166016,,,,,,73.29366428223459,72.34327545166016,71.39288662108574,128228320.0,,72.69274468539922,0.21447685627464425,73.15348815917969,73.15348815917969
2020-01-09,74.13066759639553,74.90034933748393,73.8797423656215,74.70732879638672,170108400.0,72.7910888671875,,,,,,74.92640917772263,72.7910888671875,70.65576855665236,135153920.0,,73.95820750056039,0.6091475065397709,74.70732879638672,74.70732879638672
2020-01-10,74.94135557088083,75.4408055125106,74.37434771660986,74.87620544433594,140644800.0,73.41358489990235,,,,,,75.78916393392032,73.41358489990235,71.03800586588437,134018320.0,,74.74192817781669,0.6745405425149604,74.87620544433594,74.87620544433594
2020-01-13,75.19232073386635,76.5024661955154,75.07408881301154,76.47592163085938,121532000.0,74.24166107177734,,,,,,77.31950396086707,74.24166107177734,71.16381818268762,134647280.0,,76.00782792238603,0.8975260356564705,76.47592163085938,76.47592163085938
2020-01-14,76.41317742986432,76.62308929816353,75.32018220682278,75.44322967529297,161954400.0,74.93123474121094,,,,,,77.09673540482521,74.93123474121094,72.76573407759668,145263760.0,,76.09205482165773,0.58943228181448,75.44322967529297,75.44322967529297
2020-01-15,75.2429736592525,76.12364189473249,74.6880266854858,75.11991882324219,121923600.0,75.32452087402343,,,,,,76.5778652853386,75.32452087402343,74.07117646270827,143232640.0,,75.81333408579201,0.2600361588975522,75.11991882324219,75.11991882324219
2020-01-16,75.66281115173265,76.17191454820045,75.30089202786714,76.06092071533203,108829200.0,75.5952392578125,,,,,,76.78132752289096,75.5952392578125,74.40915099273403,130976800.0,,76.06644906663954,0.2574098947636006,76.06092071533203,76.06092071533203
2020-01-17,76.30942443229468,76.90538477645106,76.00300228022495,76.9029769897461,137816400.0,76.00059356689454,,,,,,77.30600215789774,76.00059356689454,74.69518497589134,130411120.0,,76.6457906852728,0.37953568336358556,76.9029769897461,76.9029769897461
2020-01-21,76.53139743845387,76.97293540809704,76.24427442355741,76.38180541992188,110843200.0,75.98177032470703,,,,,,77.26168551661675,75.98177032470703,74.7018551327973,128273360.0,,76.66763344256943,0.24386893511758212,76.38180541992188,76.38180541992188
2020-01-22,76.86679969961068,77.20700458892972,76.56037746579443,76.65447998046875,101832400.0,76.2240203857422,,,,,,77.46234680882107,76.2240203857422,74.98569396266332,116248960.0,,76.76865257574035,0.1896920491046116,76.65447998046875,76.65447998046875
2020-01-23,76.70755279875391,77.10324719984139,76.15984382890906,77.02362823486328,104472000.0,76.60476226806641,,,,,71.90259692143354,77.30466280951802,76.60476226806641,75.9048617266148,112758640.0,,76.9946266591694,0.20345221369201047,77.02362823486328,77.02362823486328
2020-01-24,77.26972598534742,78.01286327957854,76.61103058846822,76.80164337158203,146537600.0,76.7529067993164,,,,,70.28680974191565,77.19615885731969,76.7529067993164,76.30965474131312,120300320.0,,76.97776008911492,0.11989429778092271,76.80164337158203,76.80164337158203
2020-01-27,74.81109052667422,75.22367624090043,73.56126499598109,74.54327392578125,161940000.0,76.28096618652344,,,,,56.4007052912326,78.06801003542772,76.28096618652344,74.49392233761917,125125040.0,,75.67806690050442,-0.41850100212890945,74.54327392578125,74.54327392578125
2020-01-28,75.42392754574348,76.82334485387435,75.32500212699546,76.65203857421875,162234000.0,76.33501281738282,,,,,63.62683142303823,78.14715588497162,76.33501281738282,74.52286974979401,135403200.0,,76.03342673271993,-0.12500441099155607,76.65203857421875,76.65203857421875
2020-01-29,78.28309821074268,79.103446634538,77.54236874294361,78.25655364990234,216229200.0,76.65542755126953,,,,,67.97596281469666,79.05238562617443,76.65542755126953,74.25846947636462,158282560.0,,77.21338638727414,0.3699199586599242,78.25655364990234,78.25655364990234
2020-01-30,77.33971590016903,78.19625499057338,76.90782362889976,78.14317321777344,126743200.0,76.87933654785157,75.2879737854004,,,,67.36301724055494,79.56394441450324,76.87933654785157,74.19472868119989,162736800.0,,77.89444996647633,0.487925126204693,78.14317321777344,78.14317321777344
2020-01-31,77.43381298813556,77.85605203036224,74.384044534893,74.67840576171875,199588400.0,76.4546890258789,75.39848098754882,,,,51.94767071533628,79.67280421999246,76.4546890258789,73.23657383176536,173346960.0,,76.32391030150826,-0.29277355695564183,74.67840576171875,74.67840576171875
2020-02-03,73.42129258895172,75.63865008225116,72.91943485372464,74.47327423095703,173788400.0,76.44068908691406,75.5339584350586,,,,51.20062015719198,79.69237771486472,76.44068908691406,73.1890004589634,175716640.0,,75.16536156578124,-0.6211296572084459,74.47327423095703,74.47327423095703
2020-02-04,76.07779948888638,77.12254331082424,75.67245190422207,76.93193054199219,136616400.0,76.49666748046874,75.76377792358399,,,,58.84076061306257,79.77054351051216,76.49666748046874,73.22279145042533,170593120.0,,75.87118473059961,-0.11786615477142659,76.93193054199219,76.93193054199219
2020-02-05,78.0587155711189,78.35790705994806,76.95607421407713,77.55927276611328,118826800.0,76.35721130371094,76.0419734954834,,,,60.538428729125116,79.36819398219222,76.35721130371094,73.34622862522966,151112640.0,,76.75696949865504,0.262781052006293,77.55927276611328,77.55927276611328
2020-02-06,77.82947991175031,78.46886870193435,77.27212521509354,78.4664535522461,105425600.0,76.42186737060547,76.30762176513672,,,,62.92018345684147,79.59309574235519,76.42186737060547,73.25063899885575,146849120.0,,77.8237492332267,0.5677076445174425,78.4664535522461,78.4664535522461
2020-02-07,77.96584287500079,78.21495018710938,76.90895061507658,77.39990997314453,117684000.0,76.96616821289062,76.4422508239746,,,,58.45333324932813,79.65041166658833,76.96616821289062,74.28192475919292,130468240.0,,77.84040914859392,0.3587158754068993,77.39990997314453,77.39990997314453
2020-02-10,75.98505390529154,77.76750183105469,75.90524599878522,77.76750183105469,109348800.0,77.62501373291016,76.58681564331054,,,,59.519988312373904,78.63047152499544,77.62501373291016,76.61955594082488,117580320.0,,77.9592523773295,0.2677411627649392,77.76750183105469,77.76750183105469
2020-02-11,78.26330376451229,78.33585640766411,77.08064401597953,77.29830932617188,94323200.0,77.69828948974609,76.62793502807617,,,,57.491099293742664,78.5292920128422,77.69828948974609,76.86728696664997,109121680.0,,77.71088146843061,0.0719991803502428,77.29830932617188,77.29830932617188
2020-02-12,77.74816513747918,79.13881418044723,77.74816513747918,79.13397979736328,113730400.0,78.01323089599609,76.81247253417969,,,,62.829618528521834,79.40150955817391,78.01323089599609,76.62495223381826,108102400.0,,78.53374791882403,0.35677501873228834,79.13397979736328,79.13397979736328
2020-02-13,78.40599987113015,78.8969591321478,78.20284507837152,78.5704574584961,94747600.0,78.03403167724609,76.98499946594238,,,,60.32501230609202,79.45165627018666,78.03403167724609,76.61640708430552,105966800.0,,78.7126479883326,0.2893137112483477,78.5704574584961,78.5704574584961
2020-02-14,78.53900374750255,78.8389051991665,78.08190737748309,78.58979797363281,80113600.0,78.27200927734376,77.11144332885742,,,,60.38338288551232,79.57912013965758,78.27200927734376,76.96489841502994,98452720.0,,78.77290356425192,0.20244053789695488,78.58979797363281,78.58979797363281
2020-02-18,76.2704349958008,77.3321687046637,76.08904601525819,77.1507797241211,152531200.0,78.14866485595704,77.12383346557617,,,,54.0157166211557,79.71384400843691,78.14866485595704,76.58348570347717,107089200.0,,77.96135066243524,-0.18212920349403988,77.1507797241211,77.1507797241211
2020-02-19,77.39264718918032,78.49791270322793,77.39264718918032,78.26815032958984,93984000.0,78.34263305664062,77.21815071105956,,,,57.742090967126856,79.65877473934617,78.34263305664062,77.02649137393507,107021360.0,,78.05094147786059,-0.07907597522292883,78.26815032958984,78.26815032958984
