Date,Open,High,Low,Close,Volume,MA5,MA20,MACD,MACD_Signal,MACD_Hist,RSI,Upper,Middle,Lower,Volume_MA5,CRSI,Kalman_Price,Kalman_Trend,FFT_21,FFT_63
2020-01-02,150.7586493016358,152.61013505752078,150.33138558688324,152.5056915283203,22622100.0,,,,,,,,,,,,152.5056915283203,0.0,152.5056915283203,152.5056915283203
2020-01-03,150.32188716953644,151.86953184497025,150.0750127579454,150.60671997070312,21116200.0,,,,,,,,,,,,150.83676747905392,-1.3380312026642156,150.60671997070312,150.60671997070312
2020-01-06,149.1445317269712,151.06248810455452,148.6033204049661,150.9960174560547,20813700.0,,,,,,,,,,,,150.67334171202054,-0.6775983147369481,150.9960174560547,150.9960174560547
2020-01-07,151.27136534760285,151.60367510473966,149.37240277675932,149.6192626953125,21634100.0,,,,,,,,,,,,149.73632734941992,-0.7923715816744669,149.6192626953125,149.6192626953125
2020-01-08,150.9010700366723,152.67661008398238,149.97058233307885,152.00247192382812,27746500.0,151.14603271484376,,,,,,153.19084071837548,151.14603271484376,149.10122471131203,22786520.0,,150.84797467475596,-0.04736824075590562,152.00247192382812,152.00247192382812
2020-01-09,153.66407312090712,154.02488070506504,152.89499547083327,153.9014434814453,21385000.0,151.42518310546876,,,,,,154.33455299117776,151.42518310546876,148.51581321975976,22539100.0,,152.61101866867546,0.6324853461219659,153.9014434814453,153.9014434814453
2020-01-10,154.59460480557232,154.97439165958286,153.03744103548547,153.18936157226562,20725900.0,151.94171142578125,,,,,,154.99968168674485,151.94171142578125,148.88374116481765,22461040.0,,153.21290079484504,0.6210217434670547,153.18936157226562,153.18936157226562
2020-01-13,153.5880953510529,155.0597943161375,153.1133546841182,155.03131103515625,21626500.0,152.74877014160157,,,,,,156.445638811612,152.74877014160157,149.05190147159112,22623600.0,,154.5022738156616,0.8730388570146213,155.03131103515625,155.03131103515625
2020-01-14,155.13574856742852,155.33514601452856,153.55011653968288,153.9394073486328,23477400.0,153.61279907226563,,,,,,155.60771613147324,153.61279907226563,151.61788201305802,22992260.0,,154.5765976976546,0.5704698711454378,153.9394073486328,153.9394073486328
2020-01-15,154.40461795427638,155.65794001006643,154.35715548774417,154.9363250732422,21417900.0,154.19956970214844,,,,,,155.5885797902937,154.19956970214844,152.81055961400318,21726540.0,,155.02990539549754,0.526015996249641,154.9363250732422,154.9363250732422
2020-01-16,156.04726580624668,157.84178497982282,155.74342481976777,157.7753143310547,23865400.0,154.9743438720703,,,,,,158.08656258122383,154.9743438720703,151.86212516291678,22222620.0,,156.78976833124023,0.9942033395828723,157.7753143310547,157.7753143310547
2020-01-17,158.96212109040385,159.00959804211422,157.07264852061147,158.65829467773438,34371700.0,156.06813049316406,,,,,,159.7025071915838,156.06813049316406,152.43375379474432,24951780.0,,158.27000784835195,1.178582656896951,158.65829467773438,158.65829467773438
2020-01-21,158.25959908859886,159.69332569424208,158.02222866916821,158.0886993408203,29517200.0,156.6796081542969,,,,,,160.43716552171273,156.6796081542969,152.92205078688104,26529920.0,,158.69271231556644,0.8918911162174459,158.0886993408203,158.0886993408203
2020-01-22,158.94314034249766,159.02860465770164,157.31003158873907,157.3290252685547,24138800.0,157.35753173828124,,,,,,159.92878620505795,157.35753173828124,154.78627727150453,26662200.0,,158.3309815786701,0.416445387109072,157.3290252685547,157.3290252685547
