Date,Open,High,Low,Close,Volume,MA5,MA20,MACD,MACD_Signal,MACD_Hist,RSI,Upper,Middle,Lower,Volume_MA5,CRSI,Kalman_Price,Kalman_Trend,FFT_21,FFT_63
2020-01-02,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,142981500.0,,,,,,,,,,,,28.68400001525879,0.0,28.68400001525879,28.68400001525879
2020-01-03,29.366666793823242,30.266666412353516,29.128000259399414,29.534000396728516,266677500.0,,,,,,,,,,,,29.431028622838603,0.5989173603579866,29.534000396728516,29.534000396728516
2020-01-06,29.364667892456055,30.104000091552734,29.333332061767578,30.1026668548584,151995000.0,,,,,,,,,,,,30.086994941199844,0.630993670363394,30.1026668548584,30.1026668548584
2020-01-07,30.760000228881836,31.441999435424805,30.224000930786133,31.270666122436523,268231500.0,,,,,,,,,,,,31.098814016061382,0.7994819969993008,31.270666122436523,31.270666122436523
2020-01-08,31.579999923706055,33.232666015625,31.215333938598633,32.80933380126953,467164500.0,30.48013343811035,,,,,,33.352604191017,30.48013343811035,27.6076626852037,259410000.0,,32.46544461886449,1.021395552881234,32.80933380126953,32.80933380126953
2020-01-09,33.13999938964844,33.253334045410156,31.524667739868164,32.089332580566406,426606000.0,31.161199951171874,,,,,,33.587395147640294,31.161199951171874,28.735004754703454,316134900.0,,32.67091053648569,0.7149942380055982,32.089332580566406,32.089332580566406
2020-01-10,32.11933135986328,32.3293342590332,31.579999923706055,31.876667022705078,194392500.0,31.629733276367187,,,,,,33.446219174046014,31.629733276367187,29.813247378688356,301677900.0,,32.532830315369615,0.3954426793904241,31.876667022705078,31.876667022705078
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,397764000.0,32.60733299255371,,,,,,35.185697337589986,32.60733299255371,30.02896864751743,350831700.0,,34.07944709238326,0.8295191644751092,34.990665435791016,34.990665435791016
2020-01-14,36.284000396728516,36.49399948120117,34.99333190917969,35.861331939697266,434943000.0,33.52546615600586,,,,,,36.73756100726793,33.52546615600586,30.313371304743793,384174000.0,,35.43871478542997,1.0301983555110126,35.861331939697266,35.861331939697266
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,260532000.0,33.876932525634764,,,,,,37.08324498171936,33.876932525634764,30.670620069550168,342847500.0,,35.41135970504484,0.6289395975877778,34.56666564941406,34.56666564941406
2020-01-16,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,326050500.0,34.305599212646484,,,,,,36.96835065686034,34.305599212646484,31.642847768432635,322736400.0,,35.03536558431772,0.24761414080369115,34.232666015625,34.232666015625
2020-01-17,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,204436500.0,34.736932373046876,,,,,,36.035233568745596,34.736932373046876,33.43863117734816,324745200.0,,34.58830098747288,-0.015914372755642503,34.03333282470703,34.03333282470703
2020-01-21,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,267052500.0,35.03479919433594,,,,,,36.96088578979172,35.03479919433594,33.10871259888016,298602900.0,,35.63270897284793,0.386247582197852,36.47999954223633,36.47999954223633
2020-01-22,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,470535000.0,35.45666656494141,,,,,,38.51393011186352,35.45666656494141,32.39940301801929,305721300.0,,37.10369356484239,0.7976424356240237,37.97066879272461,37.97066879272461
2020-01-23,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,294765000.0,36.17266693115234,,,,,81.57590742586716,39.70132629901452,36.17266693115234,32.64400756329017,312567900.0,,38.03768148099076,0.8493522222359255,38.14666748046875,38.14666748046875
2020-01-24,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,215304000.0,36.8570671081543,,,,,78.78983286706155,39.910589469480485,36.8570671081543,33.80354474682811,290418600.0,,38.20214661768473,0.5896025244155424,37.654666900634766,37.654666900634766
2020-01-27,36.132667541503906,37.62933349609375,35.95199966430664,37.201332092285156,204121500.0,37.49066696166992,,,,,76.20718683976689,38.68826379460051,37.49066696166992,36.29307012873934,290355600.0,,37.90788075349071,0.25438501177324413,37.201332092285156,37.201332092285156
2020-01-28,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,176827500.0,37.753333282470706,,,,,77.25565390321749,38.39706410404596,37.753333282470706,37.10960246089545,272310600.0,,37.95723190208718,0.17662330419040193,37.793331146240234,37.793331146240234
2020-01-29,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,267022500.0,37.90573272705078,,,,,78.8483651720187,38.9309026204742,37.90573272705078,36.880562833627366,231608100.0,,38.466641783792575,0.3028368846664288,38.732666015625,38.732666015625
