Date,Open,High,Low,Close,Volume,MA5,MA20,MA50,MA200,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,Upper,Middle,Lower,ATR,Volume_MA5,CRSI,Kalman_Price,Kalman_Trend,FFT_21,FFT_63
2020-01-02,206.75,209.7899932861328,206.27000427246094,209.77999877929688,12077100.0,,,,,,,,,,,,,,,,,209.77999877929688,0.0,209.77999877929688,209.77999877929688
2020-01-03,207.2100067138672,210.39999389648438,206.9499969482422,208.6699981689453,11188400.0,,,,,,,,,,,,,,,,,208.8044672049111,-0.7821156908165331,208.6699981689453,208.6699981689453
2020-01-06,206.6999969482422,212.77999877929688,206.52000427246094,212.60000610351562,17058900.0,,,,,,,,,,,,,,,,,211.61348592238085,1.2370332048513557,212.60000610351562,212.60000610351562
2020-01-07,212.82000732421875,214.5800018310547,211.75,213.05999755859375,14912400.0,,,,,,,,,,,,,,,,,212.99486136440925,1.3008944434073717,213.05999755859375,213.05999755859375
2020-01-08,213.0,216.24000549316406,212.61000061035156,215.22000122070312,13475000.0,211.86600036621093,,,,,,,,,,,,,,13742360.0,,214.87112655985723,1.5260251555861206,215.22000122070312,215.22000122070312
2020-01-09,217.5399932861328,218.3800048828125,216.27999877929688,218.3000030517578,12642800.0,213.57000122070312,,,,,,,,,,,,,,13855500.0,,217.50812442614105,1.9432222821989384,218.3000030517578,218.3000030517578
2020-01-10,219.1999969482422,219.8800048828125,217.4199981689453,218.05999755859375,12119400.0,215.4480010986328,,,,,,,,,,,,,,14041700.0,,218.6649070490057,1.648631328021502,218.05999755859375,218.05999755859375
2020-01-13,219.60000610351562,221.97000122070312,219.2100067138672,221.91000366210938,14463400.0,217.31000061035155,,,,,,,,,,,,,,13522600.0,,221.20464399173872,1.9846430519404303,221.91000366210938,221.91000366210938
2020-01-14,221.61000061035156,222.3800048828125,218.6300048828125,219.05999755859375,13288900.0,218.51000061035157,,,,,,,,,,,,,,13197900.0,,220.89239093729117,1.114533504366384,219.05999755859375,219.05999755859375
2020-01-15,220.61000061035156,221.67999267578125,220.13999938964844,221.14999389648438,10036500.0,219.6959991455078,,,,,,,,,,,,,,12510200.0,,221.53051438123748,0.9337731733819726,221.14999389648438,221.14999389648438
2020-01-16,222.57000732421875,222.6300048828125,220.38999938964844,221.77000427246094,10015300.0,220.38999938964844,,,,,,,,,,,,,,11984700.0,,222.07830844850417,0.7873121120541404,221.77000427246094,221.77000427246094
2020-01-17,222.02999877929688,222.2899932861328,220.52999877929688,222.13999938964844,15905900.0,221.20599975585938,,,,216.81000010172525,,,,,,,,,,12742000.0,,222.46224773672176,0.6342913919502019,222.13999938964844,222.13999938964844
2020-01-21,222.16000366210938,222.3699951171875,219.1199951171875,221.44000244140625,14275800.0,221.11199951171875,,,,217.52230815398386,,,,,,,,,,12704480.0,,222.17577430199617,0.28506119802958757,221.44000244140625,221.44000244140625
2020-01-22,222.30999755859375,222.75,221.27999877929688,221.32000732421875,12212800.0,221.56400146484376,,,,218.10656956478923,,,,,,,,,,12489260.0,,221.82677760961238,0.04458986669810805,221.32000732421875,221.32000732421875
2020-01-23,220.75,221.49000549316406,219.27000427246094,219.75999450683594,11195000.0,221.28600158691407,,,,218.36094263279642,,,,,71.5643535629622,,,,3.0721435546875,12720960.0,,220.69795034253545,-0.4004351488792975,219.75999450683594,219.75999450683594
2020-01-24,220.8000030517578,221.77999877929688,216.11000061035156,217.94000244140625,11905800.0,220.52000122070314,,,,218.29618260335178,,,,,65.97609053135191,,,,3.257704598563058,13099060.0,,218.98732894503235,-0.8973352793572393,217.94000244140625,217.94000244140625
2020-01-27,213.10000610351562,216.05999755859375,212.5,214.8699951171875,13810700.0,219.06600036621094,,,,217.76907683624958,,,,,57.779909462193125,,,,3.4135830159090004,12680020.0,,216.30049139096815,-1.5760251263136125,214.8699951171875,214.8699951171875
2020-01-28,216.13999938964844,218.74000549316406,213.52000427246094,217.7899932861328,13413800.0,218.33599853515625,,,,217.77229475161624,,,,,62.545890338125176,,,,3.542612887680009,12507620.0,,216.4281200165028,-0.9298927127648301,217.7899932861328,217.7899932861328
2020-01-29,221.44000244140625,224.1999969482422,218.4499969482422,223.22999572753906,33181300.0,218.7179962158203,,,,218.61194105560438,,,,,69.46216949692663,,,,3.7474265144249634,16701320.0,,219.79512494107246,0.6997608621980261,223.22999572753906,223.22999572753906
2020-01-30,206.52999877929688,211.42999267578125,204.75,209.52999877929688,48775500.0,216.6719970703125,217.37999954223633,,,217.21471916694168,,,,,46.2829030593455,226.33425733597687,217.37999954223633,208.4257417484958,4.799752886790257,24217420.0,,214.40119671559953,-1.611348073614642,209.52999877929688,209.52999877929688
2020-01-31,208.42999267578125,208.69000244140625,201.05999755859375,201.91000366210938,31359900.0,213.46599731445312,216.98649978637695,,,214.86014755081362,,,,,38.572929722106274,227.75086305561953,216.98649978637695,206.22213651713437,5.061913482069747,28108240.0,,206.7434222752004,-3.904531383145647,201.91000366210938,201.91000366210938
2020-02-03,203.44000244140625,205.13999938964844,202.5,204.19000244140625,15495600.0,211.3299987792969,216.7625,,,213.21858676475094,,,,,41.70224089260767,228.36370864412407,216.7625,205.1612913558759,4.931062213888985,28445220.0,,203.58976513992405,-3.619752902708609,204.19000244140625,204.19000244140625
2020-02-04,206.6199951171875,210.60000610351562,205.1999969482422,209.8300018310547,19628900.0,209.73800048828124,216.62399978637694,,,212.69726600572073,,,,,48.668533971982036,228.48393013409085,216.62399978637694,204.76406943866303,5.03670088876187,29688240.0,,205.44965729525316,-1.5415287803109528,209.8300018310547,209.8300018310547
2020-02-05,212.50999450683594,212.72999572753906,208.7100067138672,210.11000061035156,12538200.0,207.11400146484374,216.47649993896485,,,212.29922517566393,,,,,48.99439285634038,228.58091804599349,216.47649993896485,204.3720818319362,4.964078611969727,25559620.0,,207.35479105228436,-0.2343387626408011,210.11000061035156,210.11000061035156
2020-02-06,210.47000122070312,211.19000244140625,209.33999633789062,210.85000610351562,10567500.0,207.3780029296875,216.25800018310548,,,212.07626839533341,,,,,49.89960533944991,228.60067808973434,216.25800018310548,203.91532227647662,4.741644861365863,17918020.0,,209.19313503767486,0.5517521867836482,210.85000610351562,210.85000610351562
2020-02-07,210.3000030517578,212.82000732421875,209.92999267578125,212.3300018310547,12242500.0,209.46200256347657,215.95950012207032,,,212.1153043085213,215.26230797400842,,,,51.74416476490157,228.37872585593385,215.95950012207032,203.5402743882068,4.609385560442409,14094540.0,,211.18155303113878,1.0966257298100337,212.3300018310547,212.3300018310547
2020-02-10,211.52000427246094,213.8000030517578,210.66000366210938,213.05999755859375,11856400.0,211.23600158691406,215.70950012207032,,,212.26064173160938,215.09917386916288,,,,52.66978851483093,228.15080925558146,215.70950012207032,203.26819098855918,4.5044294053856975,13366700.0,,212.71267103864224,1.2614123807968542,213.05999755859375,213.05999755859375
2020-02-11,210.19000244140625,210.86000061035156,206.50999450683594,207.19000244140625,25030800.0,210.70800170898437,214.97350006103517,,,211.48054337927044,214.51330931895868,,,,45.16721780483435,227.60071305173074,214.97350006103517,202.3462870703396,4.650541808697992,14447080.0,,210.20386095262364,-0.168491820861844,207.19000244140625,207.19000244140625
2020-02-12,207.85000610351562,211.22000122070312,207.39999389648438,210.75999450683594,13813700.0,210.83800048828124,214.55849990844726,,,211.36968970658822,214.23528599954219,,,,49.84634947515224,227.16676865785797,214.55849990844726,201.95023115903655,4.606217306597912,14702180.0,,210.43807642216072,-0.015760025481651535,210.75999450683594,210.75999450683594
2020-02-13,209.52000427246094,214.3300018310547,209.17999267578125,213.13999938964844,15396600.0,211.2959991455078,214.15800018310546,,,211.64204504244364,214.15415365806857,,,,52.74168247643234,226.4070699797433,214.15800018310546,201.9089303864676,4.645059581503307,15668000.0,,211.9326564864631,0.5570554139431062,213.13999938964844,213.13999938964844
2020-02-14,214.0,214.92999267578125,212.64999389648438,214.17999267578125,10741700.0,211.66599731445314,213.77849960327148,,,212.0324985244956,214.15606765938062,,,,53.99156950315559,225.52052683902423,213.77849960327148,202.03647236751874,4.47612666705999,15367840.0,,213.4290778324743,0.9133217362010629,214.17999267578125,214.17999267578125
2020-02-18,213.5500030517578,217.97999572753906,213.39999389648438,217.8000030517578,15609200.0,212.61399841308594,213.56149978637694,,,212.91980691330517,214.4259887995567,,,,58.14149396278272,224.82819451840828,213.56149978637694,202.2948050543456,4.48354632163104,16118400.0,,216.2639471398092,1.6420927751045615,217.8000030517578,217.8000030517578
2020-02-19,217.99000549316406,218.32000732421875,216.11000061035156,217.49000549316406,12135100.0,214.6739990234375,213.36399993896484,,,213.6229143871296,214.65295299908317,,,,57.66184397108462,224.2016590970327,213.36399993896484,202.526340780897,4.321150635362193,13539260.0,,217.67483065783108,1.554403761820618,217.49000549316406,217.49000549316406
2020-02-20,216.52000427246094,218.77000427246094,212.9499969482422,214.5800018310547,13109200.0,215.43800048828126,213.02699966430663,,,213.77015860927193,214.64754920885883,-0.7250574201077598,-1.8892221511279261,1.1641647310201664,53.22311631176563,223.25620787919166,213.02699966430663,202.7977914494216,4.428211827423376,13398360.0,,216.645444337354,0.5744689369363356,214.5800018310547,214.5800018310547
2020-02-21,213.47999572753906,214.24000549316406,208.8300018310547,210.17999267578125,14092300.0,214.84599914550782,212.5479995727539,,,213.2178253887349,214.31661909529754,-0.9698964008495068,-1.7053570010722423,0.7354606002227355,47.294839710253974,222.35989960288398,212.5479995727539,202.7360995426238,4.522625268321707,13137500.0,,213.3075090923181,-0.9093594642979612,210.17999267578125,210.17999267578125
2020-02-24,201.8000030517578,203.64999389648438,198.1699981689453,200.72000122070312,23080100.0,212.15400085449218,211.68699951171874,,,211.2950832090377,213.30946221569795,-1.9053120556721979,-1.7453480119922333,-0.15996404367996453,37.59827453182481,222.4328669870305,211.68699951171874,200.94113203640697,5.05743735678701,15605180.0,,205.90807122058058,-3.370803174935986,200.72000122070312,200.72000122070312
2020-02-25,202.25,203.5,195.9499969482422,196.77000427246094,21433500.0,207.9480010986328,210.78199996948243,,,209.06045568033358,212.0843171828656,-2.931574082465204,-1.9825932260868275,-0.9489808563783764,34.42459077748672,223.2188254607348,210.78199996948243,198.34517447823006,5.235477763570638,16770040.0,,199.33213716540303,-4.586389297577277,196.77000427246094,196.77000427246094
2020-02-26,197.19000244140625,201.2100067138672,195.49000549316406,197.1999969482422,16524500.0,203.88999938964844,209.75250015258788,,,207.2357697215503,210.98177494326384,-3.667915866272409,-2.319657754123944,-1.3482581121484651,35.06714416819861,223.07567229575645,209.75250015258788,196.42932800941932,5.270086581937244,17647920.0,,196.10968574630823,-4.0690987346712415,197.1999969482422,197.1999969482422
2020-02-27,191.82000732421875,195.8800048828125,189.5,189.75,21682600.0,198.9239990234375,208.07850036621093,,,204.54565130285025,209.40905087339246,-4.797323962092008,-2.8151909957175567,-1.9821329663744516,29.646811705604037,222.5695058487032,208.07850036621093,193.58749488371868,5.443651608101883,19362600.0,,190.76760359114365,-4.551893677568256,189.75,189.75
2020-02-28,182.6999969482422,192.74000549316406,181.82000732421875,192.47000122070312,32568900.0,195.3820007324219,207.22550048828126,,,202.6878589825199,208.15430645467472,-5.410537341927721,-3.33426026495959,-2.0762770769681316,33.677542768891776,223.20619147187276,207.22550048828126,191.24480950468975,5.834819219590699,23057920.0,,189.6915041534191,-3.2336550779666973,192.47000122070312,192.47000122070312
2020-03-02,194.02999877929688,196.57000732421875,188.85000610351562,196.44000244140625,24949000.0,194.5260009765625,206.9520004272461,,,201.72665028388704,207.28658023146966,-5.512621375852007,-3.7699324871380733,-1.7426888887139333,39.15676089335131,223.4655635649064,206.9520004272461,190.4384372895858,5.969475076813015,23431700.0,,192.00538587327898,-1.1296821051781607,196.44000244140625,196.44000244140625
2020-03-03,196.22000122070312,197.24000549316406,183.97000122070312,185.88999938964844,27984100.0,192.35,206.0370002746582,,,199.2902424540042,205.7016483172607,-6.371375533330621,-4.290221096376583,-2.081154436954038,31.66918138263508,224.91939200217467,206.0370002746582,187.15460854714172,6.490941447930723,24741820.0,,188.10492100324328,-2.18053625237599,185.88999938964844,185.88999938964844
2020-03-04,189.1699981689453,191.8300018310547,186.38999938964844,191.75999450683594,23062500.0,191.26199951171876,205.13349990844728,,,198.13174276982446,204.6689332201922,-6.503318632738143,-4.732840603648895,-1.7704780290892481,38.69359935265782,224.91148444383154,205.13349990844728,185.355515373063,6.451588661750404,26049420.0,,189.16749860337603,-0.9505446106751412,191.75999450683594,191.75999450683594
2020-03-05,186.77999877929688,188.99000549316406,183.88999938964844,185.1699981689453,19333400.0,190.34599914550782,203.88649978637696,,,196.13762821584305,203.2245676608406,-7.058278676234039,-5.197928218165924,-1.8603504580681154,34.416121545123545,225.32720414881695,203.88649978637696,182.44579542393697,6.55290340856734,25579580.0,,186.52362200971538,-1.5927620228346702,185.1699981689453,185.1699981689453
2020-03-06,178.3300018310547,183.77999877929688,176.25999450683594,181.08999633789062,24559600.0,188.06999816894532,202.39849929809571,,,193.8226079269273,201.58496978506653,-7.738110438416271,-5.705964662215993,-2.032145776200278,32.0535516761047,225.7455601751025,202.39849929809571,179.05143842108893,6.721267712391771,23977720.0,,182.796317303848,-2.4023141318218206,181.08999633789062,181.08999633789062
2020-03-09,169.60000610351562,175.0,165.19000244140625,169.5,29949000.0,182.68199768066407,200.25699920654296,,,190.08066824586157,199.2083053565431,-9.107116678608264,-6.386195065494447,-2.720921613113817,26.490421454199915,227.15451700516334,200.25699920654296,173.35948140792257,7.376891011255529,24977720.0,,174.3397099492252,-4.698480840459201,169.5,169.5
2020-03-10,174.6699981689453,178.2899932861328,169.5,178.19000244140625,24517800.0,181.14199829101562,198.51349945068358,,,188.25133504517615,197.65139402949592,-9.382695541796267,-6.985495160754811,-2.397200381041456,35.5258722692107,226.3689192827086,198.51349945068358,170.65807961865858,7.477826888032477,24284460.0,,174.3921714055305,-2.8966263324212114,178.19000244140625,178.19000244140625
2020-03-11,174.00999450683594,175.8800048828125,167.66000366210938,170.24000549316406,20373900.0,176.83800048828124,196.66599960327147,,,185.48036126794352,195.62092080458245,-10.125867392965205,-7.613569607196889,-2.5122977857683155,31.6884575235048,226.78398663024907,196.66599960327147,166.54801257629387,7.695839165979934,23746740.0,,170.7977846034465,-3.161260750029017,170.24000549316406,170.24000549316406
2020-03-12,159.5399932861328,166.60000610351562,154.33999633789062,154.47000122070312,43266300.0,170.6980010986328,193.85149993896485,,,180.70953664529117,192.5727045391099,-11.850736079940987,-8.461002901745708,-3.3897331781952786,25.747253889575113,228.37366421856441,193.85149993896485,159.32933565936528,8.281851308072328,28533320.0,,160.31928817023086,-5.936414241391209,154.47000122070312,154.47000122070312
2020-03-13,163.52999877929688,170.7899932861328,157.60000610351562,170.27999877929688,35028600.0,168.53600158691407,191.70849990844727,205.50279998779297,,179.10499235821513,190.921393001346,-11.80588141600353,-9.129978604597273,-2.6759028114062566,38.247356234679565,226.4953353666591,191.70849990844727,156.92166445023543,8.856004219312139,30627120.0,,163.2176295025562,-2.585722281028698,170.27999877929688,170.27999877929688
2020-03-16,152.32000732421875,159.1300048828125,143.10000610351562,146.00999450683594,39120400.0,163.83800048828124,188.3,204.22739990234376,,174.01345422723372,187.59462274249339,-13.5722676307673,-10.018436409831278,-3.553831220936022,29.92032657347623,226.77505057102462,188.3,149.8249494289754,10.16486053763136,32461400.0,,152.50584505181365,-5.667633371186003,146.00999450683594,146.00999450683594
