Date,Open,High,Low,Close,Volume,MA5,MA20,MA50,MA200,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,Upper,Middle,Lower,ATR,Volume_MA5,CRSI,Kalman_Price,Kalman_Trend,FFT_21,FFT_63
2020-01-02,5.96875,5.9977498054504395,5.918000221252441,5.9977498054504395,237536000.0,,,,,,,,,,,,,,,,,5.9977498054504395,0.0,5.9977498054504395,5.9977498054504395
2020-01-03,5.877500057220459,5.9457502365112305,5.852499961853027,5.901750087738037,205384000.0,,,,,,,,,,,,,,,,,5.9133798016079115,-0.06764220202820183,5.901750087738037,5.901750087738037
2020-01-06,5.808000087738037,5.9317498207092285,5.781750202178955,5.926499843597412,262636000.0,,,,,,,,,,,,,,,,,5.9090949516290845,-0.03201893849126742,5.926499843597412,5.926499843597412
2020-01-07,5.954999923706055,6.044250011444092,5.909749984741211,5.9982500076293945,314856000.0,,,,,,,,,,,,,,,,,5.960571604253865,0.004921959522503058,5.9982500076293945,5.9982500076293945
2020-01-08,5.99399995803833,6.051000118255615,5.953750133514404,6.009500026702881,277108000.0,5.966749954223633,,,,,,,,,,,,,,259504000.0,,5.992888919290872,0.01564119729309968,6.009500026702881,6.009500026702881
2020-01-09,6.096250057220459,6.148250102996826,6.021500110626221,6.075500011444092,255112000.0,5.9822999954223635,,,,,,,,,,,,,,263019200.0,,6.047630241858074,0.030324240141480996,6.075500011444092,6.075500011444092
2020-01-10,6.1832499504089355,6.213749885559082,6.09375,6.107999801635742,316296000.0,6.023549938201905,,,,,,,,,,,,,,285201600.0,,6.0949371573715725,0.03668574859664101,6.107999801635742,6.107999801635742
2020-01-13,6.191500186920166,6.324749946594238,6.168749809265137,6.299499988555908,319840000.0,6.098149967193604,,,,,,,,,,,,,,296642400.0,,6.225327549766705,0.07201922465394758,6.299499988555908,6.299499988555908
2020-01-14,6.256499767303467,6.2820000648498535,6.168749809265137,6.182000160217285,359088000.0,6.134899997711182,,,,,,,,,,,,,,305488800.0,,6.2331858116192596,0.047713786475976155,6.182000160217285,6.182000160217285
2020-01-15,6.19474983215332,6.217249870300293,6.113249778747559,6.139249801635742,263104000.0,6.160849952697754,,,,,,,,,,,,,,302688000.0,,6.202149472463853,0.017834277295080053,6.139249801635742,6.139249801635742
2020-01-16,6.192999839782715,6.229249954223633,6.16949987411499,6.223249912261963,284192000.0,6.190399932861328,,,,,,,,,,,,,,308504000.0,,6.22179953665132,0.01852328369773411,6.223249912261963,6.223249912261963
2020-01-17,6.242499828338623,6.25,6.1842498779296875,6.23199987411499,253792000.0,6.215199947357178,,,,6.09110411008199,,,,,,,,,,296003200.0,,6.235696094366316,0.016768120980353986,6.23199987411499,6.23199987411499
2020-01-21,6.195250034332275,6.232250213623047,6.164249897003174,6.198500156402588,217916000.0,6.1949999809265135,,,,6.1076265787466975,,,,,,,,,,275618400.0,,6.222468980250256,0.005391446431182329,6.198500156402588,6.198500156402588
2020-01-22,6.24399995803833,6.339749813079834,6.224999904632568,6.252749919891357,239240000.0,6.209149932861328,,,,6.1299532466151065,,,,,,,,,,251648800.0,,6.241693692630516,0.010637818930810703,6.252749919891357,6.252749919891357
2020-01-23,6.293000221252441,6.329999923706055,6.203750133514404,6.321499824523926,244516000.0,6.245599937438965,,,,6.159421950908771,,,,,67.92141062615251,,,,0.12476784842354911,247931200.0,,6.290772509299792,0.025216782476651683,6.321499824523926,6.321499824523926
2020-01-24,6.4375,6.487500190734863,6.207499980926514,6.26200008392334,373512000.0,6.25334997177124,,,,6.175203202141782,,,,,63.42222788306906,,,,0.13585587423674914,265795200.0,,6.285984823026181,0.013837312990853372,6.26200008392334,6.26200008392334
2020-01-27,5.955999851226807,6.056250095367432,5.805749893188477,6.005000114440918,470536000.0,6.207950019836426,,,,6.149018111726265,,,,,48.483237926429815,,,,0.15874118255804298,309144000.0,,6.13597588879063,-0.048303309028011665,6.005000114440918,6.005000114440918
2020-01-28,6.071249961853027,6.231750011444092,6.017749786376953,6.199250221252441,310976000.0,6.208100032806397,,,,6.1567461285764455,,,,,56.77148895891364,,,,0.16359894787555235,327756000.0,,6.149681384843988,-0.024785678849323964,6.199250221252441,6.199250221252441
2020-01-29,6.184750080108643,6.2210001945495605,6.098499774932861,6.138500213623047,258848000.0,6.185250091552734,,,,6.153939064737461,,,,,53.8534083409247,,,,0.1606633387142057,331677600.0,,6.1324563536345424,-0.021918206199217874,6.138500213623047,6.138500213623047
2020-01-30,6.040249824523926,6.158750057220459,5.985000133514404,6.145249843597412,290504000.0,6.150000095367432,6.1307999849319454,,,6.152602261485145,,,,,54.135481750898826,6.3722625904228885,6.1307999849319454,5.889337379441002,0.16159809478505208,340875200.0,,6.1298290241817055,-0.014601896327349897,6.145249843597412,6.145249843597412
2020-01-31,6.099249839782715,6.111249923706055,5.868750095367432,5.910749912261963,370420000.0,6.079750061035156,6.126449990272522,,,6.115394207758502,,,,,44.05908175748354,6.380167228316659,6.126449990272522,5.8727327522283845,0.1698053557454041,340256800.0,,6.001589807648837,-0.05770028043513642,5.910749912261963,5.910749912261963
2020-02-03,5.892499923706055,6.027750015258789,5.886250019073486,6.0082502365112305,255564000.0,6.080400085449218,6.131774997711181,,,6.098910519874306,,,,,48.36271100075879,6.37042796999918,6.131774997711181,5.893122025423183,0.167783544348254,297262400.0,,5.979657705799187,-0.04413474988927,6.0082502365112305,6.0082502365112305
2020-02-04,6.150750160217285,6.197500228881836,6.100500106811523,6.178249835968018,271544000.0,6.076200008392334,6.144362497329712,,,6.111116568504108,,,,,54.880444424553346,6.3641939439751205,6.144362497329712,5.924531050684303,0.16931686206413624,289376000.0,,6.070417332430794,0.007025634459031545,6.178249835968018,6.178249835968018
2020-02-05,6.299749851226807,6.309999942779541,6.1852498054504395,6.269000053405762,208220000.0,6.102299976348877,6.157899999618531,,,6.135406335412054,,,,,57.932971047265255,6.373376079982319,6.157899999618531,5.942423919254742,0.16663352240323534,279250400.0,,6.183899956601947,0.04740078368098297,6.269000053405762,6.269000053405762
2020-02-06,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137,218284000.0,6.144499969482422,6.175237488746643,,,6.169382254466375,,,,,60.68678406409313,6.395899234631562,6.175237488746643,5.954575742861724,0.16432039131692025,264806400.0,,6.300740623064275,0.07373673086602961,6.356249809265137,6.356249809265137
2020-02-07,6.315999984741211,6.338250160217285,6.264249801635742,6.289750099182129,189752000.0,6.220300006866455,6.185949993133545,,,6.187900384422645,6.139548063278198,,,,57.59223917373405,6.40700584537459,6.185949993133545,5.9648941408925005,0.15915464962495413,228672800.0,,6.32739056347235,0.05587847445923763,6.289750099182129,6.289750099182129
2020-02-10,6.3125,6.574999809265137,6.307499885559082,6.574250221252441,529608000.0,6.333500003814697,6.20926251411438,,,6.2473388208579985,6.171748223128142,,,,65.65995980324435,6.484275172427812,6.20926251411438,5.934249855800949,0.16816143965767225,283481600.0,,6.489405970923763,0.09613223875314215,6.574250221252441,6.574250221252441
2020-02-11,6.683000087738037,6.8125,6.6207499504089355,6.697249889373779,638556000.0,6.437300014495849,6.229150009155274,,,6.3165559083219645,6.210674272479671,,,,68.45413785029541,6.575628995127605,6.229150009155274,5.882671023182942,0.17316774959266415,356884000.0,,6.647621472828191,0.11967809569237176,6.697249889373779,6.697249889373779
2020-02-12,6.750249862670898,6.820000171661377,6.711249828338623,6.813499927520752,374644000.0,6.546199989318848,6.260724997520446,,,6.393008834352547,6.255328024704936,,,,70.8668964761972,6.689570088348352,6.260724997520446,5.83187990669254,0.16956650192801656,390168800.0,,6.792975210070543,0.12941590507640885,6.813499927520752,6.813499927520752
2020-02-13,6.755249977111816,6.836999893188477,6.727749824523926,6.769499778747559,528016000.0,6.628849983215332,6.292237496376037,,,6.450930518105626,6.293414821300686,,,,68.72436153239137,6.770520961018293,6.292237496376037,5.813954031733782,0.16525818526634042,452115200.0,,6.837422443178205,0.09719046956004349,6.769499778747559,6.769499778747559
2020-02-14,7.18149995803833,7.3742499351501465,7.150000095367432,7.244750022888184,1041924000.0,6.819849967956543,6.343312501907349,,,6.573056595764481,6.363884095492353,,,,76.86151222951104,6.9748381253544025,6.343312501907349,5.711786878460295,0.1966504689189295,622549600.0,,7.106970215613124,0.1625591403977698,7.244750022888184,7.244750022888184
2020-02-18,7.140999794006348,7.432750225067139,7.121500015258789,7.414249897003174,620164000.0,6.98784990310669,6.402425003051758,,,6.702470949801203,6.44168896967834,,,,78.96368125302364,7.184569965655056,6.402425003051758,5.62028004044846,0.20483616469674523,640660800.0,,7.349957145200006,0.19306238911488266,7.414249897003174,7.414249897003174
2020-02-19,7.53725004196167,7.885250091552734,7.53725004196167,7.867499828338623,694332000.0,7.221899890899659,6.485874986648559,,,6.881706161883883,6.547304588838362,,,,83.32606458733605,7.4883054947628125,6.485874986648559,5.483444478534306,0.22384788111480347,651816000.0,,7.723347997050439,0.26145422239963595,7.867499828338623,7.867499828338623
2020-02-20,7.819250106811523,7.9079999923706055,7.408750057220459,7.71750020980835,810052000.0,7.402699947357178,6.559112501144409,,,7.01028986156457,6.63398574594725,0.37255828980407824,0.18151431382538044,0.1910439759786978,77.5914400825483,7.688679970663009,6.559112501144409,5.42954503162581,0.24351945640304226,738897600.0,,7.83625033086862,0.20511405377655456,7.71750020980835,7.71750020980835
2020-02-21,7.604750156402588,7.630000114440918,7.266499996185303,7.351749897003174,768180000.0,7.519149971008301,6.610625004768371,,,7.062822174708971,6.687153460840281,0.3724991689497923,0.2197112848502628,0.15278788409952948,65.71542660582244,7.785219133614933,6.610625004768371,5.4360308759218094,0.25833951049018544,786930400.0,,7.658114237481499,0.05976162425021245,7.351749897003174,7.351749897003174
2020-02-24,6.754749774932861,7.046750068664551,6.699999809265137,6.831999778747559,856916000.0,7.436599922180176,6.6391249895095825,,,7.0273110368687535,6.697882817722301,0.3267462965227699,0.24111828718476422,0.08562800933800566,53.24386079758069,7.806136498460473,6.6391249895095825,5.472113480558692,0.2864402660078892,749928800.0,,7.225554216440729,-0.12695754019367855,6.831999778747559,6.831999778747559
2020-02-25,6.90749979019165,6.969749927520752,6.448999881744385,6.551249980926514,1055496000.0,7.263999938964844,6.666437482833862,,,6.954070874416101,6.6870211261077985,0.26478042916518696,0.24585071558084876,0.018929713584338204,47.950227406952294,7.797831978510773,6.666437482833862,5.535042987156951,0.3031766788484948,836995200.0,,6.794411214238677,-0.2423236953189069,6.551249980926514,6.551249980926514
2020-02-26,6.551499843597412,6.886250019073486,6.550000190734863,6.691249847412109,747732000.0,7.028749942779541,6.6910374641418455,,,6.913636870261641,6.687334364722933,0.2243823124176103,0.24155703494820108,-0.01717472253059077,50.58841664929562,7.801939445298158,6.6910374641418455,5.580135482985533,0.3055390466692183,847675200.0,,6.629426356531279,-0.21299197026478078,6.691249847412109,6.691249847412109
